Date,w_target_voo,w_target_ief,regime_label,p_tail_base,base_rate,raw_val_auc,optimizer,portfolio_vol_ann,view_confidence,edge,dead_band_hold,publish_mode,final_pass,deployment_mode
2021-08-31,0.6,0.4,crisis,0.2067656492029629,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0002989062172563,1,NORMAL,1,
2021-09-01,0.6,0.4,crisis,0.2134957030950795,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0064311476748603,1,NORMAL,1,
2021-09-02,0.6,0.4,crisis,0.2094446644744009,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0023801090541817,1,NORMAL,1,
2021-09-03,0.6,0.4,crisis,0.2121531393697786,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0050885839495593,1,NORMAL,1,
2021-09-06,0.6,0.4,crisis,0.2151714501621955,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0081068947419762,1,NORMAL,1,
2021-09-07,0.6,0.4,crisis,0.2248274623752251,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0177629069550059,1,NORMAL,1,
2021-09-08,0.6,0.4,crisis,0.219747077148934,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0126825217287147,1,NORMAL,1,
2021-09-09,0.6,0.4,crisis,0.2219157473672143,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0148511919469951,1,NORMAL,1,
2021-09-10,0.6,0.4,crisis,0.2197184050915492,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0126538496713299,1,NORMAL,1,
2021-09-13,0.6,0.4,crisis,0.2166276770589006,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0095631216386813,1,NORMAL,1,
2021-09-14,0.6,0.4,crisis,0.2154905220492186,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0084259666289993,1,NORMAL,1,
2021-09-15,0.6,0.4,crisis,0.2130260809299052,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0059615255096859,1,NORMAL,1,
2021-09-16,0.6,0.4,crisis,0.2087049821876125,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0016404267673932,1,NORMAL,1,
2021-09-17,0.6,0.4,crisis,0.2159096472359619,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0088450918157426,1,NORMAL,1,
2021-09-20,0.6,0.4,crisis,0.2182486574602554,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0111841020400361,1,NORMAL,1,
2021-09-21,0.6,0.4,crisis,0.2269489535303551,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0198843981101358,1,NORMAL,1,
2021-09-22,0.6,0.4,crisis,0.2191848274535567,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0121202720333374,1,NORMAL,1,
2021-09-23,0.6,0.4,crisis,0.2000032823799548,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0070612730402644,1,NORMAL,1,
2021-09-24,0.6,0.4,crisis,0.1937829048783246,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0132816505418945,1,NORMAL,1,
2021-09-27,0.6,0.4,crisis,0.1983193458977027,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0087452095225165,1,NORMAL,1,
2021-09-28,0.6,0.4,crisis,0.2090650514146893,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0020004959944701,1,NORMAL,1,
2021-09-29,0.6,0.4,crisis,0.212624351545571,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0055597961253517,1,NORMAL,1,
2021-09-30,0.6,0.4,crisis,0.2177788354601685,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0107142800399492,1,NORMAL,1,
2021-10-01,0.3499999999951126,0.6500000000048874,risk_on,0.2133352044038057,0.2070645554202192,0.55990099009901,black_litterman_cvar,0.0472938916591674,0.7487623762376244,-0.0062706489835865,0,NORMAL,1,
2021-10-04,0.3499999999951126,0.6500000000048874,risk_on,0.2189479305254925,0.2070645554202192,0.55990099009901,black_litterman_cvar,0.0475685286846964,0.7487623762376244,-0.0118833751052732,1,NORMAL,1,
2021-10-05,0.3499999999951126,0.6500000000048874,risk_on,0.2136616693809813,0.2070645554202192,0.55990099009901,black_litterman_cvar,0.0474601695298698,0.7487623762376244,-0.006597113960762,1,NORMAL,1,
2021-10-06,0.3499999999951126,0.6500000000048874,risk_on,0.2314898457460897,0.2070645554202192,0.5645544554455446,black_litterman_cvar,0.0473223523875606,0.8069306930693076,-0.0244252903258704,1,NORMAL,1,
2021-10-07,0.3499999999951126,0.6500000000048874,risk_on,0.2039573989665493,0.2070645554202192,0.5645544554455446,black_litterman_cvar,0.047122649890042,0.8069306930693076,0.0031071564536699,1,NORMAL,1,
2021-10-08,0.3499999999951126,0.6500000000048874,risk_on,0.2056043450081113,0.2070645554202192,0.5645544554455446,black_litterman_cvar,0.0466866807559721,0.8069306930693076,0.0014602104121078,1,NORMAL,1,
2021-10-11,0.3499999999951126,0.6500000000048874,risk_on,0.2102699146592595,0.2070645554202192,0.5645544554455446,black_litterman_cvar,0.046870743741838,0.8069306930693076,-0.0032053592390403,1,NORMAL,1,
2021-10-12,0.3499999999951126,0.6500000000048874,risk_on,0.2071523666503109,0.2070645554202192,0.5645544554455446,black_litterman_cvar,0.0468291144383972,0.8069306930693076,-8.78112300916889e-05,1,NORMAL,1,
2021-10-13,0.3499999999951126,0.6500000000048874,risk_on,0.2056375743552488,0.2070645554202192,0.5645544554455446,black_litterman_cvar,0.0468590137864544,0.8069306930693076,0.0014269810649704,1,NORMAL,1,
2021-10-14,0.4431128420417962,0.5568871579582038,risk_on,0.200071259009426,0.2070645554202192,0.5645544554455446,black_litterman_cvar,0.0533830655592395,0.8069306930693076,0.0069932964107932,0,NORMAL,1,
2021-10-15,0.5084627658345154,0.4915372341654845,risk_on,0.1975260011869396,0.2070645554202192,0.5645544554455446,black_litterman_cvar,0.057989035036191,0.8069306930693076,0.0095385542332795,0,NORMAL,1,
2021-10-18,0.4357367818093742,0.5642632181906259,risk_on,0.2010376196747403,0.2070645554202192,0.5645544554455446,black_litterman_cvar,0.0525383850929637,0.8069306930693076,0.0060269357454789,0,NORMAL,1,
2021-10-19,0.4943202339892595,0.5056797660107405,risk_on,0.1981769498251508,0.2070645554202192,0.5645544554455446,black_litterman_cvar,0.0566705373225507,0.8069306930693076,0.0088876055950684,0,NORMAL,1,
2021-10-20,0.6,0.4,calm,0.1887914662440015,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0182730891762177,0,NORMAL,1,
2021-10-21,0.6,0.4,calm,0.1885606178195318,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0185039376006874,1,NORMAL,1,
2021-10-22,0.6,0.4,calm,0.1880658451113807,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0189987103088385,1,NORMAL,1,
2021-10-25,0.6,0.4,calm,0.1890214477262061,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0180431076940131,1,NORMAL,1,
2021-10-26,0.6,0.4,calm,0.206209604249047,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0008549511711722,1,NORMAL,1,
2021-10-27,0.6,0.4,calm,0.2052136095513423,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0018509458688769,1,NORMAL,1,
2021-10-28,0.6,0.4,calm,0.216867554880472,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0098029994602527,1,NORMAL,1,
2021-10-29,0.6,0.4,calm,0.1974055093134837,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0096590461067355,1,NORMAL,1,
2021-11-01,0.6,0.4,calm,0.2011010475141441,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0059635079060751,1,NORMAL,1,
2021-11-02,0.6,0.4,calm,0.2154122786521269,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0083477232319076,1,NORMAL,1,
2021-11-03,0.6,0.4,calm,0.1988764239008969,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0081881315193222,1,NORMAL,1,
2021-11-04,0.6,0.4,calm,0.2000900650717345,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0069744903484847,1,NORMAL,1,
2021-11-05,0.6,0.4,calm,0.2071202191213641,0.2070645554202192,0.5,regime_gated_prior,,0.0,-5.566370114490349e-05,1,NORMAL,1,
2021-11-08,0.6,0.4,calm,0.2087106009276667,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0016460455074474,1,NORMAL,1,
2021-11-09,0.6,0.4,crisis,0.2017183027653389,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0053462526548803,1,NORMAL,1,
2021-11-10,0.6,0.4,crisis,0.2196809841424631,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0126164287222438,1,NORMAL,1,
2021-11-11,0.6,0.4,crisis,0.2193905267911728,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0123259713709535,1,NORMAL,1,
2021-11-12,0.6,0.4,crisis,0.2013155445678983,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0057490108523209,1,NORMAL,1,
2021-11-15,0.6,0.4,crisis,0.20577351195509,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0012910434651292,1,NORMAL,1,
2021-11-16,0.6,0.4,crisis,0.2009660758245161,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0060984795957031,1,NORMAL,1,
2021-11-17,0.6,0.4,crisis,0.1985925702942199,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0084719851259993,1,NORMAL,1,
2021-11-18,0.6,0.4,crisis,0.2113261309409238,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0042615755207046,1,NORMAL,1,
2021-11-19,0.6,0.4,crisis,0.2077890986419048,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0007245432216856,1,NORMAL,1,
2021-11-22,0.6,0.4,crisis,0.2198738989759599,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0128093435557407,1,NORMAL,1,
2021-11-23,0.6,0.4,crisis,0.2219143022484621,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0148497468282428,1,NORMAL,1,
2021-11-24,0.6,0.4,crisis,0.2052267409246859,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0018378144955333,1,NORMAL,1,
2021-11-25,0.6,0.4,crisis,0.219848286935003,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0127837315147837,1,NORMAL,1,
2021-11-26,0.6,0.4,crisis,0.215954050886051,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0088894954658317,1,NORMAL,1,
2021-11-29,0.6,0.4,crisis,0.2276357626085391,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0205712071883198,1,NORMAL,1,
2021-11-30,0.6,0.4,crisis,0.2098967017848385,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0028321463646192,1,NORMAL,1,
2021-12-01,0.6,0.4,crisis,0.1976791276829491,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0093854277372701,1,NORMAL,1,
2021-12-02,0.5067058379894445,0.4932941620105555,high_vol,0.1985845984961962,0.2070645554202192,0.5119131396400924,black_litterman_cvar,0.0544269710864673,0.1489142455011555,0.008479956924023,0,NORMAL,1,
2021-12-03,0.4912520635505613,0.5087479364494387,high_vol,0.2048740374468317,0.2070645554202192,0.5119131396400924,black_litterman_cvar,0.0532002055320199,0.1489142455011555,0.0021905179733875,0,NORMAL,1,
2021-12-06,0.5036165060453912,0.4963834939546087,high_vol,0.197001045644022,0.2070645554202192,0.5119131396400924,black_litterman_cvar,0.0542633610289497,0.1489142455011555,0.0100635097761972,0,NORMAL,1,
2021-12-07,0.5036165060453912,0.4963834939546087,high_vol,0.198829828524359,0.2070645554202192,0.5119131396400924,black_litterman_cvar,0.0551663170663104,0.1489142455011555,0.0082347268958602,1,NORMAL,1,
2021-12-08,0.491606387252845,0.5083936127471549,high_vol,0.2036670277624029,0.2070645554202192,0.5119131396400924,black_litterman_cvar,0.0541598243155771,0.1489142455011555,0.0033975276578163,0,NORMAL,1,
2021-12-09,0.491606387252845,0.5083936127471549,high_vol,0.2040056875261816,0.2070645554202192,0.5119131396400924,black_litterman_cvar,0.0535337672711533,0.1489142455011555,0.0030588678940376,1,NORMAL,1,
2021-12-10,0.4791455335791449,0.520854466420855,high_vol,0.2086404431332884,0.2070645554202192,0.5119131396400924,black_litterman_cvar,0.0528824408861123,0.1489142455011555,-0.0015758877130691,0,NORMAL,1,
2021-12-13,0.4895376720107544,0.5104623279892455,high_vol,0.2016071082734349,0.2070645554202192,0.5119131396400924,black_litterman_cvar,0.0534926124135431,0.1489142455011555,0.0054574471467843,0,NORMAL,1,
2021-12-14,0.4895376720107544,0.5104623279892455,high_vol,0.20112783609442,0.2070645554202192,0.5119131396400924,black_litterman_cvar,0.0537274831985201,0.1489142455011555,0.0059367193257992,1,NORMAL,1,
2021-12-15,0.4948125001785553,0.5051874998214446,high_vol,0.1983349668840862,0.2070645554202192,0.5119131396400924,black_litterman_cvar,0.0547817580590537,0.1489142455011555,0.008729588536133,0,NORMAL,1,
2021-12-16,0.4807174213615617,0.5192825786384383,high_vol,0.2070555305391129,0.2070645554202192,0.5119131396400924,black_litterman_cvar,0.0536804452691099,0.1489142455011555,9.024881106295402e-06,0,NORMAL,1,
2021-12-17,0.6,0.4,calm,0.2012587552528632,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.005805800167356,0,NORMAL,1,
2021-12-20,0.6,0.4,calm,0.202062350457168,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0050022049630512,1,NORMAL,1,
2021-12-21,0.6,0.4,calm,0.2053708330234042,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.001693722396815,1,NORMAL,1,
2021-12-22,0.6,0.4,calm,0.2078343088589638,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0007697534387446,1,NORMAL,1,
2021-12-23,0.6,0.4,calm,0.2037118758011814,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0033526796190377,1,NORMAL,1,
2021-12-24,0.6,0.4,calm,0.203934663249156,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0031298921710632,1,NORMAL,1,
2021-12-27,0.6,0.4,calm,0.2019414778646132,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.005123077555606,1,NORMAL,1,
2021-12-28,0.6,0.4,calm,0.20143053589982,0.2070645554202192,0.5,regime_gated_prior,,0.0,0.0056340195203992,1,NORMAL,1,
2021-12-29,0.6,0.4,calm,0.2114119942886671,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0043474388684479,1,NORMAL,1,
2021-12-30,0.6,0.4,calm,0.2089381965651496,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0018736411449303,1,NORMAL,1,
2021-12-31,0.6,0.4,calm,0.2092940026464469,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0022294472262276,1,NORMAL,1,
2022-01-03,0.6,0.4,calm,0.210880209004086,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0038156535838667,1,NORMAL,1,
2022-01-04,0.6,0.4,calm,0.2084872056282549,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0014226502080356,1,NORMAL,1,
2022-01-05,0.6,0.4,calm,0.2143101541945169,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0072455987742977,1,NORMAL,1,
2022-01-06,0.6,0.4,calm,0.211897605179379,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0048330497591597,1,NORMAL,1,
2022-01-07,0.6,0.4,calm,0.2113953435222034,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0043307881019842,1,NORMAL,1,
2022-01-10,0.6,0.4,calm,0.2125616485778066,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0054970931575873,1,NORMAL,1,
2022-01-11,0.6,0.4,calm,0.2139180674399679,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0068535120197487,1,NORMAL,1,
2022-01-12,0.6,0.4,calm,0.2101843142714834,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0031197588512641,1,NORMAL,1,
2022-01-13,0.6,0.4,calm,0.2137525781045287,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0066880226843094,1,NORMAL,1,
2022-01-14,0.6,0.4,calm,0.2180708199233686,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0110062645031493,1,NORMAL,1,
2022-01-17,0.6,0.4,calm,0.2125351700447164,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0054706146244971,1,NORMAL,1,
2022-01-18,0.6,0.4,crisis,0.2138458613773923,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0067813059571731,1,NORMAL,1,
2022-01-19,0.6,0.4,crisis,0.2131045322351441,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0060399768149249,1,NORMAL,1,
2022-01-20,0.6,0.4,crisis,0.2172637985791504,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0101992431589311,1,NORMAL,1,
2022-01-21,0.6,0.4,crisis,0.2192590460279005,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0121944906076812,1,NORMAL,1,
2022-01-24,0.6,0.4,crisis,0.2171840156878152,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0101194602675959,1,NORMAL,1,
2022-01-25,0.6,0.4,crisis,0.2157656836444353,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.008701128224216,1,NORMAL,1,
2022-01-26,0.6,0.4,crisis,0.2125076158760877,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0054430604558685,1,NORMAL,1,
2022-01-27,0.6,0.4,crisis,0.2146295094172791,0.2070645554202192,0.5,regime_gated_prior,,0.0,-0.0075649539970598,1,NORMAL,1,
2022-01-28,0.4199999999749263,0.5800000000250738,high_vol,0.21070795836479,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.0586666195764326,0.332321187584346,-0.0036434029445708,0,NORMAL,1,
2022-01-31,0.4199999999749263,0.5800000000250738,high_vol,0.2160044911618363,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.0596115203407097,0.332321187584346,-0.008939935741617,1,NORMAL,1,
2022-02-01,0.4199999999749263,0.5800000000250738,high_vol,0.226605957347047,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.059602163776317,0.332321187584346,-0.0195414019268277,1,NORMAL,1,
2022-02-02,0.4199999999749263,0.5800000000250738,high_vol,0.2248277385725079,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.0600127658215328,0.332321187584346,-0.0177631831522886,1,NORMAL,1,
2022-02-03,0.4199999999749263,0.5800000000250738,high_vol,0.2011763593855936,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.0621048480092318,0.332321187584346,0.0058881960346255,1,NORMAL,1,
2022-02-04,0.4199999999749263,0.5800000000250738,high_vol,0.2178844235365387,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.062087137121723,0.332321187584346,-0.0108198681163194,1,NORMAL,1,
2022-02-07,0.4199999999749263,0.5800000000250738,high_vol,0.2232794412711707,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.0619111638606956,0.332321187584346,-0.0162148858509514,1,NORMAL,1,
2022-02-08,0.4199999999749263,0.5800000000250738,high_vol,0.2163139898214669,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.0619475462858125,0.332321187584346,-0.0092494344012477,1,NORMAL,1,
2022-02-09,0.4199999999749263,0.5800000000250738,high_vol,0.2125375946331985,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.0625673896198617,0.332321187584346,-0.0054730392129792,1,NORMAL,1,
2022-02-10,0.4199999999749263,0.5800000000250738,high_vol,0.2185756328121336,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.0644316023309234,0.332321187584346,-0.0115110773919143,1,NORMAL,1,
2022-02-11,0.4199999999749263,0.5800000000250738,high_vol,0.220464875440391,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.0644996399555883,0.332321187584346,-0.0134003200201718,1,NORMAL,1,
2022-02-14,0.4199999999749263,0.5800000000250738,high_vol,0.2074131443118332,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.0646681433715693,0.332321187584346,-0.0003485888916139,1,NORMAL,1,
2022-02-15,0.4199999999749263,0.5800000000250738,high_vol,0.2072186001943133,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.0651135988494251,0.332321187584346,-0.000154044774094,1,NORMAL,1,
2022-02-16,0.4199999999749263,0.5800000000250738,high_vol,0.2161785397256206,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.0651275808885889,0.332321187584346,-0.0091139843054013,1,NORMAL,1,
2022-02-17,0.4199999999749263,0.5800000000250738,high_vol,0.2276371475039807,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.0653849046243771,0.332321187584346,-0.0205725920837615,1,NORMAL,1,
2022-02-18,0.4199999999749263,0.5800000000250738,high_vol,0.2073400229180011,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.065266883563946,0.332321187584346,-0.0002754674977819,1,NORMAL,1,
2022-02-21,0.4199999999749263,0.5800000000250738,high_vol,0.2103814085227146,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.0650211403097184,0.332321187584346,-0.0033168531024954,1,NORMAL,1,
2022-02-22,0.4199999999749263,0.5800000000250738,high_vol,0.2136649825034332,0.2070645554202192,0.5265856950067477,black_litterman_cvar,0.0651186983817911,0.332321187584346,-0.0066004270832139,1,NORMAL,1,
2022-02-23,0.4199999999749263,0.5800000000250738,high_vol,0.2093750602311071,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.0662792979855807,0.6512515407224806,-0.0023105048108879,1,NORMAL,1,
2022-02-24,0.4199999999749263,0.5800000000250738,high_vol,0.2100264474093787,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.067390425237719,0.6512515407224806,-0.0029618919891594,1,NORMAL,1,
2022-02-25,0.4199999999749263,0.5800000000250738,high_vol,0.2072653502301004,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.0686926288690187,0.6512515407224806,-0.0002007948098811,1,NORMAL,1,
2022-02-28,0.4199999999749263,0.5800000000250738,high_vol,0.2145120820760353,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.0691625182002804,0.6512515407224806,-0.0074475266558161,1,NORMAL,1,
2022-03-01,0.4199999999749263,0.5800000000250738,high_vol,0.218428891599451,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.0691335092577281,0.6512515407224806,-0.0113643361792317,1,NORMAL,1,
2022-03-02,0.4199999999749263,0.5800000000250738,high_vol,0.2139177336965184,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.0691658643491168,0.6512515407224806,-0.0068531782762991,1,NORMAL,1,
2022-03-03,0.4199999999749263,0.5800000000250738,high_vol,0.208204156455428,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.0690828681964405,0.6512515407224806,-0.0011396010352087,1,NORMAL,1,
2022-03-04,0.4199999999749263,0.5800000000250738,high_vol,0.2195069553800049,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.0691224722359579,0.6512515407224806,-0.0124423999597856,1,NORMAL,1,
2022-03-07,0.4199999999749263,0.5800000000250738,high_vol,0.2112374669155126,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.0717659162435684,0.6512515407224806,-0.0041729114952933,1,NORMAL,1,
2022-03-08,0.4199999999749263,0.5800000000250738,high_vol,0.2126903254450378,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.0721370644346388,0.6512515407224806,-0.0056257700248185,1,NORMAL,1,
2022-03-09,0.4199999999749263,0.5800000000250738,high_vol,0.2167983007516802,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.073106470630141,0.6512515407224806,-0.0097337453314609,1,NORMAL,1,
2022-03-10,0.4199999999749263,0.5800000000250738,high_vol,0.207318094962011,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.0732034438183828,0.6512515407224806,-0.0002535395417918,1,NORMAL,1,
2022-03-11,0.4199999999749263,0.5800000000250738,high_vol,0.2097932511907597,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.0733337064956417,0.6512515407224806,-0.0027286957705404,1,NORMAL,1,
2022-03-14,0.4199999999749263,0.5800000000250738,high_vol,0.2124769778946151,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.0740240256854866,0.6512515407224806,-0.0054124224743958,1,NORMAL,1,
2022-03-15,0.4199999999749263,0.5800000000250738,high_vol,0.2177739919532638,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.0751044182317787,0.6512515407224806,-0.0107094365330445,1,NORMAL,1,
2022-03-16,0.4199999999749263,0.5800000000250738,high_vol,0.2294526533250006,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.076141799524018,0.6512515407224806,-0.0223880979047813,1,NORMAL,1,
2022-03-17,0.4199999999749263,0.5800000000250738,high_vol,0.2165241107241908,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.0762151379960067,0.6512515407224806,-0.0094595553039716,1,NORMAL,1,
2022-03-18,0.4199999999749263,0.5800000000250738,high_vol,0.2154129876437577,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.0766243092538353,0.6512515407224806,-0.0083484322235384,1,NORMAL,1,
2022-03-21,0.4199999999749263,0.5800000000250738,high_vol,0.2260187779684173,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.0771173191527421,0.6512515407224806,-0.018954222548198,1,NORMAL,1,
2022-03-22,0.4199999999749263,0.5800000000250738,high_vol,0.2307467197557234,0.2070645554202192,0.5521001232577984,black_litterman_cvar,0.0769211740034615,0.6512515407224806,-0.0236821643355041,1,NORMAL,1,
2022-03-23,0.4199999999749263,0.5800000000250738,high_vol,0.2089438847558515,0.2070645554202192,0.5256114443931703,black_litterman_cvar,0.0758625511847895,0.3201430549146289,-0.0018793293356322,1,NORMAL,1,
2022-03-24,0.4199999999749263,0.5800000000250738,high_vol,0.2058721189459298,0.2070645554202192,0.5256114443931703,black_litterman_cvar,0.0758664816263216,0.3201430549146289,0.0011924364742894,1,NORMAL,1,
2022-03-25,0.4351146726786199,0.5648853273213801,high_vol,0.1978693765270052,0.2070645554202192,0.5256114443931703,black_litterman_cvar,0.0772189849561129,0.3201430549146289,0.009195178893214,0,NORMAL,1,
2022-03-28,0.4199999999572318,0.5800000000427683,high_vol,0.2186333120868462,0.2070645554202192,0.5256114443931703,black_litterman_cvar,0.0757381958673963,0.3201430549146289,-0.0115687566666269,0,NORMAL,1,
2022-03-29,0.4199999999572318,0.5800000000427683,high_vol,0.2131070656766692,0.2070645554202192,0.5256114443931703,black_litterman_cvar,0.0762481874319545,0.3201430549146289,-0.00604251025645,1,NORMAL,1,
2022-03-30,0.4199999999572318,0.5800000000427683,high_vol,0.2164526808551677,0.2070645554202192,0.5256114443931703,black_litterman_cvar,0.0762030751583893,0.3201430549146289,-0.0093881254349484,1,NORMAL,1,
2022-03-31,0.4199999999572318,0.5800000000427683,high_vol,0.2040279971927142,0.2070645554202192,0.5256114443931703,black_litterman_cvar,0.0764845499905298,0.3201430549146289,0.003036558227505,1,NORMAL,1,
2022-04-01,0.4199999999572318,0.5800000000427683,high_vol,0.2217558206074336,0.2070645554202192,0.5256114443931703,black_litterman_cvar,0.0764895548573245,0.3201430549146289,-0.0146912651872143,1,NORMAL,1,
2022-04-04,0.4199999999572318,0.5800000000427683,high_vol,0.2258277024185088,0.2070645554202192,0.5256114443931703,black_litterman_cvar,0.0764584473744359,0.3201430549146289,-0.0187631469982895,1,NORMAL,1,
2022-04-05,0.4199999999572318,0.5800000000427683,high_vol,0.2258303324048637,0.2070645554202192,0.5256114443931703,black_litterman_cvar,0.0776813400899668,0.3201430549146289,-0.0187657769846444,1,NORMAL,1,
