Date,regime_label,regime_model_live,regime_id_g5,regime_name_g5,regime_confidence_g5,regime_transition_flag,regime_persistence_score,expert_weight_entropy,expert_agreement,z_raw,p0,p_final_raw,p_final,p_final_cal_candidate,p_final_cal,p_tail_base,p_tail_dist,p_meta_trade,p_final_g5,p_final_g5_source,fusion_fallback_flag,dist_overlay_on_g53,dist_trust_score_g53,dist_overlay_strength_g53,dist_contradiction_g53,dist_sign_agree_g53,shrink_factor,fwd_voo_hat,fwd_ief_hat,fwd_spread_hat,fwd_spread_hat_from_legs,spread_model_gap,spread_q05,spread_q25,spread_q50,spread_q75,spread_q95,spread_q05_conf,spread_q95_conf,spread_iqr,spread_tail_width,spread_conf_width,spread_left_tail_score,spread_median_score,gamma_voo,gamma_ief,fwd_voo_hat_final,fwd_ief_hat_final,px_voo_t,px_ief_t,px_voo_call_7d,px_ief_call_7d,px_voo_real_7d,px_ief_real_7d,fwd_voo,fwd_ief,excess_ret,y_voo,y_rel_tail_voo_vs_ief,y_avail,CalibDate,sign,T,b,lam,calibration_gate_on,raw_val_auc,chosen_val_auc,cal_gate_brier_raw,cal_gate_brier_cal,cal_gate_ece_raw,cal_gate_ece_cal,dist_conf_adj,dist_raw_coverage,dist_conf_coverage,dist_median_rmse,ece_roll,brier_roll,ece_avail_roll,brier_avail_roll,drift_alarm,signal_strength_g5,uncertainty_penalty_g5,meta_trust_score_g5,regime_risk_score_g5,downside_edge,upside_relief,high_risk_state,deploy_downside,deploy_upside,signal_q_threshold,spread_gate,defense_trigger_raw,defense_trigger_threshold,prob_component,spread_component,regime_component,stress_component,dist_tail_shift_g53,dist_width_caution_g53,active_weight_raw,max_underweight_cap,max_overweight_cap,active_weight_capped,w_strategy_voo_uncapped,w_strategy_voo,alpha_scale,governance_tier,w_benchmark_voo,w_strategy_ief,turnover,cost_model,strategy_ret_gross,benchmark_ret,active_ret_gross,strategy_ret_net,active_ret_net,is_live,voo_vol10,excess_vol10,vix_mom5,alpha_credit_spread,alpha_credit_accel,alpha_vix_term,alpha_breadth,alpha_tech_relative,voo_r1,ief_r1,spread_r1,jnk_r1,rsp_r1,qqq_r1,vix_r1,vix3m_r1,credit_spread_r1,stress_score_raw,stress_score_change5,bench_voo,bench_ief,bench_60_40,bench_excess_voo_minus_ief,err_px_voo,err_px_ief,err_r_voo,err_r_ief,hit_sign_voo,dist_interval_hit_raw,dist_interval_hit_conf,drift_base_ece,drift_base_brier,publish_fail_closed
2021-10-19,calm,1,,calm,,,,0.5628165921085405,0.839717165764222,-0.7141609754448379,0.5148805259033383,0.3286800694896126,0.26538679716839575,0.3286800694896126,0.26538679716839575,0.26538679716839575,0.6818294589729579,,0.26538679716839575,base_plus_soft_caution_overlay_532,0,1,0.49943467335562713,0.07200820693468815,0.41644266180456213,1,0.52,-0.02406573364130769,0.0036288016634368086,-0.0276945353047445,-0.0276945353047445,0.0,-0.06900317692093262,-0.03237904288278371,-0.028257157431512227,-0.006186188662138398,0.009848475271800949,-0.07569648653771477,0.016541784888583093,0.026192854220645313,0.07885165219273357,0.09223827142629787,0.07569648653771477,0.028257157431512227,0.9913137559683688,0.9969640919049126,-0.02406573364130769,0.0036288016634368086,388.4277038574219,99.80809783935547,379.191490093437,100.17093957299835,395.0174255371093,100.29832458496085,0.01682281717825429,0.004899670089502983,0.011923147088751307,0.0,0.0,1,2021-02-04,1.0,0.19681908548707752,0.19681908548707752,0.19087716765907184,0,0.6541666666666667,0.6541666666666667,0.12036695955202416,0.12036695955202416,0.2433904550119677,0.2433904550119677,0.0066933096167821424,0.8571428571428571,0.9126984126984127,0.022644940478166342,0.10980762162387327,0.09067891132918846,0.10980762162387327,0.09067891132918846,0,0.06856771168131823,0.65,0.49943467335562713,0.2,0.06856771168131823,0.0,1,1,0,0.266086609856614,-0.017711263340270178,0.3679193528882819,0.266086609856614,0.10386797168395745,0.8319393303728602,0.2,0.0,0.004896045138140785,0.7779783928287234,-0.16,0.16,0.0,-0.16,0.43999999999999995,0.43999999999999995,0.65,DEFENSIVE,0.6,0.56,0.0,0.0,0.010145854808553557,0.0032156493339945413,0.006930205474559015,0.010145854808553557,0.006930205474559015,0,0.10709406344616317,0.11965508886,-4.15000057220459,-0.1956022300011223,0.0033852933746659486,0.7857857942033805,-0.9836752487493098,-0.06167692152246605,0.007752395930016753,-0.0035894705600387766,0.01134186649005553,0.0007344290771973405,0.005825291617830963,0.007539026401619964,-0.03811768368319424,-0.015396448650506489,0.004323899637236478,-0.9631966063076393,-0.7250238430475151,0.007752395930016753,-0.0035894705600387766,0.0032156493339945413,0.01134186649005553,15.825935443672336,0.1273850119625024,0.04088855081956198,0.0012708684260661746,0.0,0.0,1.0,0.08434430386817902,0.14519122412722085,0
2021-10-28,calm,1,,calm,,,,0.5628165921085405,0.802283426710052,-1.304305086765643,0.4506971265587225,0.21344136950248105,0.20546267317508735,0.21344136950248105,0.20546267317508735,0.20546267317508735,0.49512758177030297,,0.20546267317508735,base_plus_soft_caution_overlay_532,0,1,0.4683516483516484,0.02859858460693342,0.28966490859521565,1,0.52,-0.02021727090431091,0.002740039470343135,-0.022957310374654046,-0.022957310374654046,0.0,-0.09664468252099669,-0.0180219603144692,-0.01453259385135885,0.0029605581633900457,0.01586308962550582,-0.10333799213777883,0.022556399242287965,0.020982518477859247,0.11250777214650251,0.1258943913800668,0.10333799213777883,0.01453259385135885,0.9968945390524854,0.9970654737425815,-0.02021727090431091,0.002740039470343135,395.0174255371094,100.29832458496094,387.11143925427064,100.57352280795148,404.22238159179693,100.92108154296876,0.02303529679215721,0.006189849760139587,0.016845447032017624,0.0,0.0,1,2021-02-04,1.0,0.19681908548707752,0.19681908548707752,0.2464423004482721,0,0.6541666666666667,0.6541666666666667,0.12036695955202416,0.12036695955202416,0.2433904550119677,0.2433904550119677,0.0066933096167821424,0.8571428571428571,0.9126984126984127,0.022644940478166342,0.12777010897910765,0.08128230316362711,0.12777010897910765,0.08128230316362711,0,0.008643587688009824,0.65,0.4683516483516484,0.2,0.008643587688009824,0.0,0,0,0,0.27510989888475695,-0.009087446885821193,0.38,0.27510989888475695,0.0,1.0,0.2,0.0,0.004288242300304856,1.0,0.0,0.11,0.0,0.0,0.6,0.6,0.75,CAUTION,0.6,0.4,0.16000000000000003,8.000000000000002e-05,0.016297117979350163,0.004791513289607607,0.011505604689742557,0.016217117979350163,0.011425604689742557,0,0.06853202178343565,0.11480357901266901,1.5200004577636719,-0.2015122746503394,0.011698316778569251,0.8071289577789401,-0.9917914483607181,-0.05546328068720877,0.009729008369591341,-0.002614729330367993,0.012343737699959334,0.002392266407613697,0.010111446980992866,0.011044003706027539,-0.02685920055192481,-0.019821768531505413,0.005006995737980691,-0.5178913180008499,0.33672976724272374,0.009729008369591341,-0.002614729330367993,0.004791513289607607,0.012343737699959334,17.110942337526296,0.3475587350172873,0.043252567696468125,0.0034498102897964522,0.0,0.0,1.0,0.08434430386817902,0.14519122412722085,0
2021-11-08,calm,1,,calm,,,,0.5628165921085405,0.9157785201810242,0.06357924505799915,0.5660935027763909,0.51588945910135,0.40839914297259994,0.51588945910135,0.40839914297259994,0.40839914297259994,0.49498478598782386,,0.40839914297259994,base_plus_soft_caution_overlay_532,0,1,0.4683516483516484,0.02857894699601997,0.08658564301522392,1,0.6631140807240969,-0.01975863146317483,0.0028629138486326146,-0.022621545311807444,-0.022621545311807444,0.0,-0.11269259633625664,-0.027739933122307898,-0.01444479295625678,0.006160849604440765,0.01920598447596077,-0.11938590595303879,0.025899294092742914,0.033900782726748666,0.13189858081221742,0.14528520004578171,0.11938590595303879,0.01444479295625678,0.993273642527129,0.9972358656199058,-0.01975863146317483,0.0028629138486326146,404.2223815917969,100.92108154296875,396.3138883170717,101.21042388841354,403.41629028320324,100.2816390991211,-0.001996168842165247,-0.0063562221691464416,0.004360053326981195,0.0,0.0,1,2021-02-04,1.0,0.19681908548707752,0.19681908548707752,0.09196708370308533,0,0.6541666666666667,0.6541666666666667,0.12036695955202416,0.12036695955202416,0.2433904550119677,0.2433904550119677,0.0066933096167821424,0.8571428571428571,0.9126984126984127,0.022644940478166342,0.1241949689506232,0.07769749035273676,0.1241949689506232,0.07769749035273676,0,0.21158005748552242,0.65,0.4683516483516484,0.2,0.21158005748552242,0.0,1,1,0,0.28624699783121704,-0.014315555612761988,0.7222580328888258,0.28624699783121704,1.0,0.692165808253788,0.2,0.0,0.004282207733025443,1.0,-0.16,0.16,0.0,-0.16,0.43999999999999995,0.43999999999999995,0.65,DEFENSIVE,0.6,0.56,0.16000000000000003,8.000000000000002e-05,-0.004437798705274716,-0.001008509197029639,-0.003429289508245077,-0.004517798705274716,-0.003509289508245077,0,0.058383948919876555,0.0979964621948858,0.8099994659423828,-0.20081245946524223,0.0042894684679001815,0.8207816819951261,-0.9929840813728724,-0.04311096343351342,0.001206414554278723,-0.004330894823992182,0.005537309378270905,-0.0010073181502425754,0.0014870205084687171,-0.001355780746412627,0.04392396242029628,0.02363263006870886,0.00332357667374919,0.03429411446182343,0.6996740419616181,0.001206414554278723,-0.004330894823992182,-0.001008509197029639,0.005537309378270905,7.102401966131538,-0.9287847892924503,0.017762462621009584,-0.009219136017779055,1.0,1.0,1.0,0.08434430386817902,0.14519122412722085,0
2021-11-17,dislocated,1,,dislocated,,,,0.5628165921085405,0.919632284028051,0.10662974635889785,0.5784658647479063,0.5266322075692248,0.42060689829194575,0.5266322075692248,0.42060689829194575,0.42060689829194575,0.5337986491153945,,0.42060689829194575,base_plus_soft_caution_overlay_532,0,1,0.4683516483516484,0.029365207456295974,0.11319175082344879,1,0.6785291361122039,-0.02364729873603434,0.0027691844562441345,-0.026416483192278472,-0.026416483192278472,0.0,-0.08269889653276642,-0.03258988225040075,-0.017960208986233336,0.0010373729064413974,0.018721867949012375,-0.08939220614954857,0.02541517756579452,0.033627255156842145,0.1014207644817788,0.11480738371534309,0.08939220614954857,0.017960208986233336,0.9896627417592516,0.9971973385455308,-0.02364729873603434,0.0027691844562441345,403.4162902832031,100.2816390991211,393.9884950243774,100.55972230950894,395.70169067382784,101.06126403808597,-0.019308386164450297,0.0077442892026464705,-0.027052675367096768,1.0,1.0,1,2021-02-04,1.0,0.19681908548707752,0.19681908548707752,0.08739114249005371,0,0.6541666666666667,0.6541666666666667,0.12036695955202416,0.12036695955202416,0.2433904550119677,0.2433904550119677,0.0066933096167821424,0.8571428571428571,0.9126984126984127,0.022644940478166342,0.11728618150492665,0.08386765408688136,0.11728618150492665,0.08386765408688136,0,0.22378781280486823,0.65,0.4683516483516484,1.0,0.22378781280486823,0.0,1,1,0,0.28624699783121704,-0.01988365763570532,0.7905407454000503,0.28624699783121704,1.0,0.5444021297144293,1.0,0.0,0.004523822747580378,1.0,-0.16,0.16,0.0,-0.16,0.43999999999999995,0.43999999999999995,0.65,DEFENSIVE,0.6,0.56,0.0,0.0,-0.004158887958876105,-1.3027905316320481e-05,-0.0041458600535597846,-0.004158887958876105,-0.0041458600535597846,0,0.0715188576710737,0.07748302575902417,-1.6199989318847656,-0.20282526662946299,-0.006216741728819253,0.7928637937928362,-0.9925366723540721,-0.042195410002107775,-0.002413429206379547,0.003587574046278519,-0.006001003252658066,-0.0014766659612899247,-0.00531782749711418,0.0005282717660728409,0.04421268092672381,0.03201781557596295,-0.0050642400075686655,-0.009004334922862622,-0.9032346589752089,-0.002413429206379547,0.003587574046278519,-1.3027905316320481e-05,-0.006001003252658066,1.7131956494504266,0.5015417285770241,0.004338912571584041,0.004975104746402336,1.0,1.0,1.0,0.08434430386817902,0.14519122412722085,0
2021-11-26,dislocated,1,,dislocated,,,,0.5628165921085405,0.7917837870042468,-0.7664192729411132,0.4938497214358409,0.3172541979473321,0.25944534396640995,0.3172541979473321,0.25944534396640995,0.25944534396640995,0.3146175459704016,,0.25944534396640995,base_plus_soft_caution_overlay_532,0,1,0.4683516483516484,0.025348214285714318,0.055172202003991644,1,0.52,-0.00735181654023984,0.0023180244037910016,-0.009669840944030842,-0.009669840944030842,0.0,-0.08962328408957693,-0.01740172124640248,0.008034530813909813,0.030995153006912808,0.05394178563756497,-0.09631659370635907,0.06063509525434711,0.04839687425331529,0.1435650697271419,0.1569516889607062,0.09631659370635907,-0.008034530813909813,0.9925438060093534,0.9970037489378717,-0.00735181654023984,0.0023180244037910016,395.7016906738281,101.06126403808594,392.8032319626162,101.29579823738563,403.5287780761719,101.11182403564453,0.019587185299875465,0.0005001654680585332,0.01908701983181693,0.0,0.0,1,2021-02-04,1.0,0.19681908548707752,0.19681908548707752,0.26297104893186757,0,0.6541666666666667,0.6541666666666667,0.12036695955202416,0.12036695955202416,0.2433904550119677,0.2433904550119677,0.0066933096167821424,0.8571428571428571,0.9126984126984127,0.022644940478166342,0.11972972370411046,0.08482509865869073,0.11972972370411046,0.08482509865869073,0,0.06262625847933243,0.65,0.4683516483516484,1.0,0.06262625847933243,0.0,1,0,0,0.29712998298980825,-0.015776193032405628,0.22000404784884475,0.29712998298980825,0.044453439664099426,0.0,1.0,1.0,0.003289415178571429,1.0,0.0,0.16,0.0,0.0,0.6,0.6,0.65,CAUTION,0.6,0.4,0.16000000000000003,8.000000000000002e-05,0.011952377367148692,-0.008070549289977436,0.020022926657126128,0.011872377367148692,0.019942926657126128,0,0.118832523201614,0.19177640923631104,10.710000991821289,-0.22564374848177968,-0.02048208041012356,0.9811450381692434,-1.00356978144654,-0.03919016378065338,-0.021999942549028262,0.012823540598598804,-0.034823483147627066,-0.007658539811524534,-0.026365426566974826,-0.01914098650548013,0.4320200741721716,0.2866541670913776,-0.02048208041012356,2.1745772459649504,1.998693533326956,-0.021999942549028262,0.012823540598598804,-0.008070549289977436,-0.034823483147627066,10.725546113555652,-0.18397420174109413,0.026939001840115304,-0.0018178589357324684,0.0,1.0,1.0,0.08434430386817902,0.14519122412722085,0
2021-12-07,dislocated,1,,dislocated,,,,0.5628165921085405,0.7810216729917122,-1.1905328565824351,0.46553368759287267,0.23316364834140185,0.21571825817132617,0.23316364834140185,0.21571825817132617,0.21571825817132617,0.5003080586517034,,0.21571825817132617,base_plus_soft_caution_overlay_532,0,1,0.4888571033787733,0.056469957740306706,0.2845898004803772,1,0.52,-0.010798745318459303,0.0029432378957345113,-0.013741983214193815,-0.013741983214193815,0.0,-0.06160124200441659,-0.022947602995811184,-0.01502306974315685,0.005409082151353275,0.023294735889376316,-0.06829455162119874,0.02998804550615846,0.02835668514716446,0.08489597789379291,0.09828259712735721,0.06829455162119874,0.01502306974315685,0.9969267338356343,0.9985306765461777,-0.010798745318459303,0.0029432378957345113,403.5287780761719,101.11182403564453,399.19461743967133,101.40985856596767,401.9821472167968,101.56443786621091,-0.0038401285729037227,0.004466379819073829,-0.008306508391977552,0.0,0.0,1,2021-02-04,1.0,0.19681908548707752,0.19681908548707752,0.2803742003336334,0,0.6541666666666667,0.6541666666666667,0.12036695955202416,0.12036695955202416,0.2433904550119677,0.2433904550119677,0.0066933096167821424,0.8571428571428571,0.9126984126984127,0.022644940478166342,0.11961965432036817,0.08477698071321266,0.11961965432036817,0.08477698071321266,0,0.01889917268424865,0.65,0.4888571033787733,1.0,0.01889917268424865,0.0,1,0,0,0.29712998298980825,-0.006831338681546062,0.4015604655355594,0.29712998298980825,0.0,0.5758870443873128,1.0,1.0,0.004474641975234775,0.853532464091965,0.0,0.16,0.0,0.0,0.6,0.6,0.65,CAUTION,0.6,0.4,0.0,0.0,-0.000517525216112702,0.010684145627287655,-0.011201670843400357,-0.000517525216112702,-0.011201670843400357,0,0.2369397151510636,0.31731644457159636,-5.30000114440918,-0.20692415031750086,0.001199853685101171,0.8770032128081673,-1.0042898077090334,-0.04197145389336475,0.020345357296954525,-0.0038076718772126483,0.024153029174167173,0.006110574123668222,0.0167606312086237,0.02966928574742056,-0.21645153629884595,-0.14587477814385164,0.009918246000880565,0.5897423192813949,-0.8460569607307831,0.020345357296954525,-0.0038076718772126483,0.010684145627287655,0.024153029174167173,2.787529777125485,0.15457930024324185,0.00695861674555558,0.0015231419233393178,1.0,1.0,1.0,0.08434430386817902,0.14519122412722085,0
2021-12-16,dislocated,1,,dislocated,,,,0.5628165921085405,0.8210956665323239,-0.24199849859626496,0.5565592774056081,0.43979391110045907,0.3231659948060359,0.43979391110045907,0.3231659948060359,0.3231659948060359,0.6072089723032941,,0.3231659948060359,base_plus_soft_caution_overlay_532,0,1,0.4789363138512563,0.04536248682587735,0.28404297749725815,1,0.52,-0.01127352718301159,0.004595780569176748,-0.01586930775218834,-0.01586930775218834,0.0,-0.0657336228294095,-0.02154163999881266,-0.023596583615013246,-0.005546385413577342,0.02483137765153597,-0.07242693244619165,0.03152468726831811,0.01599525458523532,0.09056500048094547,0.10395161971450977,0.07242693244619165,0.023596583615013246,0.9989838415167277,0.9974398617068377,-0.01127352718301159,0.004595780569176748,401.9821472167969,101.56443786621094,397.47583927198065,102.03227996263539,412.83523559570324,101.22225189208982,0.026640890347929158,-0.003374839831030485,0.030015730178959643,0.0,0.0,1,2021-02-04,1.0,0.19681908548707752,0.19681908548707752,0.21788488328434408,0,0.6541666666666667,0.6541666666666667,0.12036695955202416,0.12036695955202416,0.2433904550119677,0.2433904550119677,0.0066933096167821424,0.8571428571428571,0.9126984126984127,0.022644940478166342,0.12114713572923586,0.08564291443967086,0.12114713572923586,0.08564291443967086,0,0.1263469093189584,0.65,0.4789363138512563,1.0,0.1263469093189584,0.0,1,1,0,0.30256026328032193,-0.006,0.7446017860659881,0.30256026328032193,0.6816599480603591,0.8224423126823616,1.0,0.0,0.004749493677542326,0.924395246431372,-0.16,0.16,0.0,-0.16,0.43999999999999995,0.43999999999999995,0.65,DEFENSIVE,0.6,0.56,0.16000000000000003,8.000000000000002e-05,0.009832081447711756,-0.004282893782803398,0.014114975230515154,0.009752081447711756,0.014034975230515154,0,0.1825059224187961,0.23059798988775607,-1.010000228881836,-0.21296084712771582,-0.008909395424691574,0.8440705369555996,-1.0027730745384023,-0.0661450207276031,-0.009076179998283251,0.0029070355404163806,-0.011983215538699632,-0.0011089880437298305,-0.0017587780982530887,-0.026051021102573735,0.06424681445002367,0.04489957424679458,-0.004016023584146711,-0.1504785076396295,-0.5801760716377001,-0.009076179998283251,0.0029070355404163806,-0.004282893782803398,-0.011983215538699632,15.359396323722592,-0.8100280705455702,0.03791441753094075,-0.007970620400207233,0.0,0.0,1.0,0.08434430386817902,0.14519122412722085,0
2021-12-27,risk_on,1,,risk_on,,,,0.5628165921085405,0.8026759503246735,-0.606339775629628,0.5643239836284536,0.3528945960135962,0.2779783509608672,0.3528945960135962,0.2779783509608672,0.2779783509608672,0.635863176888807,,0.2779783509608672,base_plus_soft_caution_overlay_532,0,1,0.5065456905273127,0.08018832612560013,0.3578848259279398,1,0.52,-0.01692480524963089,0.0029111814183250067,-0.019835986667955895,-0.019835986667955895,0.0,-0.05825019252923904,-0.026146945279692312,-0.024312060966777866,-0.004582559576607368,0.016538021279674225,-0.06494350214602118,0.02323133089645637,0.021564385703084943,0.07478821380891326,0.08817483304247756,0.06494350214602118,0.024312060966777866,0.9941542631000332,0.9977854571588591,-0.01692480524963089,0.0029111814183250067,412.8352355957031,101.22225189208984,405.9068755893428,101.51735757559244,405.1677856445312,99.49368286132815,-0.018747301216304635,-0.017224459721668417,-0.0015228414946362179,0.0,0.0,1,2021-02-04,1.0,0.19681908548707752,0.19681908548707752,0.24583276675414423,0,0.6541666666666667,0.6541666666666667,0.12036695955202416,0.12036695955202416,0.2433904550119677,0.2433904550119677,0.0066933096167821424,0.8571428571428571,0.9126984126984127,0.022644940478166342,0.1217698547418746,0.08596895474178895,0.1217698547418746,0.08596895474178895,0,0.08115926547378968,0.65,0.5065456905273127,0.0,0.08115926547378968,0.0,1,1,0,0.3123598493782144,-0.012149352606855235,0.32759607277267166,0.3123598493782144,0.229783509608672,0.6405528384250551,0.0,0.0,0.004941035793690801,0.7271854130309695,-0.16,0.16,0.0,-0.16,0.43999999999999995,0.43999999999999995,0.65,DEFENSIVE,0.6,0.56,0.0,0.0,-0.017894509979308353,0.008635117647297363,-0.026529627626605715,-0.017894509979308353,-0.026529627626605715,0,0.1814986099062664,0.20050243061054226,-5.190000534057617,-0.19983585588688244,0.00020479573188056377,0.7774846298307126,-1.0065385352865492,-0.049393652686087655,0.01416047865244252,0.00034707613957962735,0.013813402512862893,0.000551871871460996,0.012712843977030097,0.016392142228563777,-0.015712937427571294,-0.021749443877868924,0.00020479573188056377,-0.6066425694356684,-0.5487158629568035,0.01416047865244252,0.00034707613957962735,0.008635117647297363,0.013813402512862893,-0.7390899448116102,-2.0236747142642884,-0.0018224959666737449,-0.020135641139993422,1.0,1.0,1.0,0.08434430386817902,0.14519122412722085,0
2022-01-05,dislocated,1,,dislocated,,,,0.5628165921085405,0.828603041296702,0.210028234306524,0.6191085473982988,0.5523148908882678,0.38167690429569645,0.5523148908882678,0.38167690429569645,0.38167690429569645,0.5846178176873295,,0.38167690429569645,base_plus_soft_caution_overlay_532,0,1,0.4769365184185084,0.04251925716391193,0.202940913391633,1,0.52,-0.01735381908628437,0.004397443087279406,-0.02175126217356378,-0.02175126217356378,0.0,-0.07143461336260261,-0.030278948886258896,-0.02182763123916605,-0.0030675957619530647,0.020273127365627374,-0.07812792297938476,0.026966436982409518,0.02721135312430583,0.09170774072822999,0.10509435996179428,0.07812792297938476,0.02182763123916605,0.990671411565231,0.9975826014809316,-0.01735381908628437,0.004397443087279406,405.16778564453125,99.49368286132812,398.19723496440884,99.93216406072005,401.940673828125,98.78292846679688,-0.007996766669624122,-0.007169352291657383,-0.0008274143779667398,0.0,0.0,1,2021-02-04,1.0,0.19681908548707752,0.19681908548707752,0.2068505064078385,0,0.6541666666666667,0.6541666666666667,0.12036695955202416,0.12036695955202416,0.2433904550119677,0.2433904550119677,0.0066933096167821424,0.8571428571428571,0.9126984126984127,0.022644940478166342,0.12408947237003924,0.08745985114379778,0.12408947237003924,0.08745985114379778,0,0.18485781880861893,0.65,0.4769365184185084,1.0,0.18485781880861893,0.0,1,1,0,0.32022899950412254,-0.01775953040188538,0.7664255100072866,0.32022899950412254,1.0,0.3326443143065331,1.0,1.0,0.004733855914401516,0.9386794995224285,-0.16,0.16,0.0,-0.16,0.43999999999999995,0.43999999999999995,0.65,DEFENSIVE,0.6,0.56,0.0,0.0,-0.007533414617962748,-0.013293529747116218,0.00576011512915347,-0.007533414617962748,0.00576011512915347,0,0.13668426604341136,0.1463404772888567,2.779998779296875,-0.19527922860585467,-0.0021514643474938033,0.8406476403333023,-0.9915568906579209,-0.07937585732124008,-0.01933983168451814,-0.004224076841013336,-0.015115754843504803,-0.007693687115019721,-0.015527644658105189,-0.03120294143816693,0.15423514294616192,0.08210412957810798,-0.0034696102740059964,0.24584059258822147,0.8684678843011887,-0.01933983168451814,-0.004224076841013336,-0.013293529747116218,-0.015115754843504803,3.7434388637161646,-1.14923559392318,0.009357052416660249,-0.01156679537893679,1.0,1.0,1.0,0.08434430386817902,0.14519122412722085,0
2022-01-14,dislocated,1,,dislocated,,,,0.5628165921085405,0.7890492115113292,-0.7380091080821432,0.5229072730423457,0.32343965032822375,0.26266177920447353,0.32343965032822375,0.26266177920447353,0.26266177920447353,0.4267606451458907,,0.26266177920447353,base_plus_soft_caution_overlay_532,0,1,0.4803425419486885,0.04334611044520108,0.16409886594141715,1,0.52,-0.015011210078395346,0.0043925463568160045,-0.01940375643521135,-0.01940375643521135,0.0,-0.07129623636162193,-0.024657321710293893,-0.009211047607899512,0.0035755663550047358,0.018465205206505162,-0.07798954597840407,0.025158514823287306,0.02823288806529863,0.08976144156812708,0.10314806080169138,0.07798954597840407,0.009211047607899512,0.9910653171115797,0.9974091176292994,-0.015011210078395346,0.0043925463568160045,401.940673828125,98.78292846679688,395.95211812102235,99.21779143802556,375.81460571289085,98.8355941772461,-0.06720854830797851,0.0005330037993545034,-0.06774155210733301,1.0,1.0,1,2021-02-04,1.0,0.19681908548707752,0.19681908548707752,0.2673480759008933,0,0.6541666666666667,0.6541666666666667,0.12036695955202416,0.12036695955202416,0.2433904550119677,0.2433904550119677,0.0066933096167821424,0.8571428571428571,0.9126984126984127,0.022644940478166342,0.10492248251057414,0.09662153753157798,0.10492248251057414,0.09662153753157798,0,0.06584269371739601,0.65,0.4803425419486885,1.0,0.06584269371739601,0.0,1,0,0,0.3249826992146228,-0.01741926539807792,0.29235899500318924,0.3249826992146228,0.07661779204473529,0.16537425309445247,1.0,1.0,0.004010149320981823,0.9143507600211422,0.0,0.16,0.0,0.0,0.6,0.6,0.65,CAUTION,0.6,0.4,0.16000000000000003,8.000000000000002e-05,-0.040111927465045306,-0.0025794136815015635,-0.03753251378354374,-0.0401919274650453,-0.03761251378354374,0,0.13575766263432668,0.15528204216026054,0.43000030517578125,-0.18773735038138095,0.012032526082922573,0.8409290442527548,-0.9841172696906197,-0.08257890596238307,0.0003042041322771638,-0.006904840402169654,0.007209044534446818,-0.0009296375209189023,-0.0017312422848636544,0.006203407888662582,-0.0567240114473857,-0.025525943923997207,0.005975202881251029,0.4930594496110339,0.40898976310125773,0.0003042041322771638,-0.006904840402169654,-0.0025794136815015635,0.007209044534446818,-20.1375124081315,-0.3821972607794635,-0.05219733822958317,-0.003859542557461501,1.0,1.0,1.0,0.08434430386817902,0.14519122412722085,0
2022-01-25,dislocated,1,,dislocated,,,,0.5628165921085405,0.841072854889728,0.5010300234898648,0.6399355524621507,0.6227013599956883,0.41827786823155516,0.6227013599956883,0.41827786823155516,0.41827786823155516,0.5999442159225248,,0.41827786823155516,base_plus_soft_caution_overlay_532,0,1,0.4683516483516484,0.02982142857142861,0.18166634769096962,1,0.52,-0.02372291165326905,0.0059025522815500005,-0.02962546393481905,-0.02962546393481905,0.0,-0.08855525031198978,-0.03748516953355247,-0.026487067743790425,0.007034529812040014,0.04730254119278269,-0.09524855992877193,0.05399585080956483,0.04451969934559249,0.13585779150477248,0.14924441073833677,0.09524855992877193,0.026487067743790425,0.9962437585722196,0.996774031832326,-0.02372291165326905,0.0059025522815500005,375.8146057128906,98.8355941772461,367.004107549592,99.42070155382888,386.2857360839842,98.42108917236334,0.027481392659544746,-0.004202702873745245,0.03168409553328999,0.0,0.0,1,2021-02-04,1.0,0.19681908548707752,0.19681908548707752,0.18895764402134782,0,0.6541666666666667,0.6541666666666667,0.12036695955202416,0.12036695955202416,0.2433904550119677,0.2433904550119677,0.0066933096167821424,0.8571428571428571,0.9126984126984127,0.022644940478166342,0.11991703601061085,0.09047051961123585,0.11991703601061085,0.09047051961123585,0,0.22145878274447764,0.65,0.4683516483516484,1.0,0.22145878274447764,0.0,1,1,0,0.3249826992146228,-0.010510219041857893,1.0,0.3249826992146228,1.0,1.0,1.0,1.0,0.004664017857142858,1.0,-0.16,0.16,0.0,-0.16,0.43999999999999995,0.43999999999999995,0.65,DEFENSIVE,0.6,0.56,0.16000000000000003,8.000000000000002e-05,0.00973829916090235,-0.007862151831532316,0.017600450992434666,0.00965829916090235,0.017520450992434666,0,0.14034452944671,0.17037792639108892,8.369998931884766,-0.20062437228856955,-0.0012502804614192287,0.9811083004368114,-0.9729099473383152,-0.11170463256674595,-0.012216408499901021,-0.0013307668289792574,-0.010885641670921764,-0.002727300283727807,-0.009510616101344738,-0.023454093107343255,0.041276748467176105,0.030043823595446995,-0.0013965334547486885,1.1222238246457064,-0.5209662022026407,-0.012216408499901021,-0.0013307668289792574,-0.007862151831532316,-0.010885641670921764,19.281628534392212,-0.9996123814655391,0.051204304312813795,-0.010105255155295246,0.0,1.0,1.0,0.08434430386817902,0.14519122412722085,0
